model_name,image_stem,score,pred_box,best_iou,matched_gt_index,is_tp,is_fp,iou_threshold,cum_tp,cum_fp,precision_curve,recall_curve
RetinaNet,Cars95,0.9521933197975159,"[278.0657653808594, 190.0103759765625, 392.9609069824219, 266.0494384765625]",0.7765412754152823,0,1,0,0.5,12,0,1.0,0.16901408450704225
RetinaNet,Cars235,0.9516379833221436,"[153.5135955810547, 144.50018310546875, 246.73194885253906, 163.80018615722656]",0.8202419115650724,0,1,0,0.5,13,0,1.0,0.18309859154929578
RetinaNet,Cars113,0.9418729543685913,"[150.44180297851562, 108.89067077636719, 301.8712463378906, 190.0890655517578]",0.8040095696087878,0,1,0,0.5,14,0,1.0,0.19718309859154928
RetinaNet,Cars260,0.940824031829834,"[174.0461883544922, 112.47242736816406, 228.2792510986328, 128.41209411621094]",0.8201678812784802,0,1,0,0.5,15,0,1.0,0.2112676056338028
RetinaNet,Cars367,0.9355460405349731,"[219.91624450683594, 165.7718048095703, 376.37249755859375, 211.6036834716797]",0.7107785952081255,0,1,0,0.5,16,0,1.0,0.22535211267605634
RetinaNet,Cars286,0.9336469769477844,"[205.25616455078125, 194.6614532470703, 284.4510498046875, 227.02938842773438]",0.7554892167811865,0,1,0,0.5,17,0,1.0,0.23943661971830985
RetinaNet,Cars120,0.9277395606040955,"[161.2022705078125, 179.391357421875, 249.22189331054688, 199.12191772460938]",0.8674707669996424,0,1,0,0.5,18,0,1.0,0.2535211267605634
RetinaNet,Cars405,0.914592444896698,"[245.8546905517578, 213.25523376464844, 293.5964660644531, 226.95811462402344]",0.4511723185279246,-1,0,1,0.5,18,1,0.9473684210526315,0.2535211267605634
RetinaNet,Cars281,0.9086918830871582,"[151.83636474609375, 167.6615753173828, 241.48849487304688, 186.76251220703125]",0.7191444064605025,0,1,0,0.5,19,1,0.95,0.2676056338028169
RetinaNet,Cars231,0.9079070687294006,"[66.04563903808594, 161.2764434814453, 132.41641235351562, 178.68727111816406]",0.8373696335584627,0,1,0,0.5,20,1,0.9523809523809523,0.28169014084507044
RetinaNet,Cars300,0.8983984589576721,"[257.3730773925781, 181.76828002929688, 318.02490234375, 214.0403594970703]",0.8367234960838086,0,1,0,0.5,21,1,0.9545454545454546,0.29577464788732394
RetinaNet,Cars126,0.8938862681388855,"[95.42894744873047, 102.25431823730469, 295.59423828125, 185.67816162109375]",0.7835924753794522,0,1,0,0.5,22,1,0.9565217391304348,0.30985915492957744
RetinaNet,Cars202,0.8899809718132019,"[198.26951599121094, 140.156494140625, 244.68295288085938, 151.52354431152344]",0.4227434821542164,-1,0,1,0.5,22,2,0.9166666666666666,0.30985915492957744
RetinaNet,Cars167,0.8896897435188293,"[176.79188537597656, 255.70228576660156, 325.19281005859375, 283.9180603027344]",0.8945197675279541,0,1,0,0.5,23,2,0.92,0.323943661971831
RetinaNet,Cars359,0.8805606365203857,"[230.0789794921875, 230.27027893066406, 264.7455139160156, 239.23146057128906]",0.6812568241730332,0,1,0,0.5,24,2,0.9230769230769231,0.3380281690140845
RetinaNet,Cars77,0.8754591345787048,"[230.53309631347656, 158.39390563964844, 307.2052001953125, 176.90696716308594]",0.657146007544361,0,1,0,0.5,25,2,0.9259259259259259,0.352112676056338
RetinaNet,Cars349,0.873603105545044,"[42.73448944091797, 225.91537475585938, 142.20773315429688, 246.4726104736328]",0.788925508729728,0,1,0,0.5,26,2,0.9285714285714286,0.36619718309859156
RetinaNet,Cars98,0.866380512714386,"[76.83867645263672, 192.40594482421875, 237.62391662597656, 258.0843200683594]",0.8392454442095008,0,1,0,0.5,27,2,0.9310344827586207,0.38028169014084506
RetinaNet,Cars168,0.8657498359680176,"[84.31342315673828, 101.2000503540039, 136.5947723388672, 121.34378814697266]",0.6382677511439067,0,1,0,0.5,28,2,0.9333333333333333,0.39436619718309857
RetinaNet,Cars322,0.858883798122406,"[270.0813293457031, 260.6481628417969, 349.3789978027344, 292.3563232421875]",0.7553532288405926,0,1,0,0.5,29,2,0.9354838709677419,0.4084507042253521
RetinaNet,Cars106,0.857401967048645,"[138.9857940673828, 79.16390991210938, 164.80592346191406, 86.1729965209961]",0.35695369463300064,-1,0,1,0.5,29,3,0.90625,0.4084507042253521
RetinaNet,Cars136,0.8515869379043579,"[161.92425537109375, 101.7705078125, 246.0225067138672, 119.56343841552734]",0.8119734473441597,0,1,0,0.5,30,3,0.9090909090909091,0.4225352112676056
RetinaNet,Cars161,0.8402513265609741,"[310.5622863769531, 285.8321228027344, 407.4181823730469, 310.6957702636719]",0.8646599895040943,0,1,0,0.5,31,3,0.9117647058823529,0.43661971830985913
RetinaNet,Cars106,0.8285332918167114,"[244.31358337402344, 79.595703125, 268.20623779296875, 93.20862579345703]",0.8219319368865785,1,1,0,0.5,32,3,0.9142857142857143,0.4507042253521127
RetinaNet,Cars198,0.8267526626586914,"[161.8094482421875, 223.2322998046875, 273.9368591308594, 244.80723571777344]",0.8321820647533118,0,1,0,0.5,33,3,0.9166666666666666,0.4647887323943662
RetinaNet,Cars169,0.8248777985572815,"[113.25898742675781, 72.27755737304688, 227.0570831298828, 102.05591583251953]",0.7248379562315289,0,1,0,0.5,34,3,0.918918918918919,0.4788732394366197
RetinaNet,Cars65,0.8204996585845947,"[203.52928161621094, 209.28121948242188, 296.13287353515625, 249.4285888671875]",0.6256753864750783,0,1,0,0.5,35,3,0.9210526315789473,0.49295774647887325
RetinaNet,Cars51,0.8143277168273926,"[263.48260498046875, 142.52984619140625, 318.2347717285156, 158.06393432617188]",0.7321744869117689,0,1,0,0.5,36,3,0.9230769230769231,0.5070422535211268
RetinaNet,Cars128,0.7996569275856018,"[95.41890716552734, 71.97714233398438, 314.28717041015625, 163.72372436523438]",0.7660824689283244,0,1,0,0.5,37,3,0.925,0.5211267605633803
RetinaNet,Cars183,0.7995774149894714,"[81.67948913574219, 134.15621948242188, 254.5198211669922, 171.64730834960938]",0.6765461073295581,0,1,0,0.5,38,3,0.926829268292683,0.5352112676056338
RetinaNet,Cars0,0.7956023812294006,"[225.93031311035156, 130.39483642578125, 421.5448303222656, 176.13746643066406]",0.8231747842740591,0,1,0,0.5,39,3,0.9285714285714286,0.5492957746478874
RetinaNet,Cars277,0.7949094772338867,"[133.13279724121094, 216.84054565429688, 150.8519744873047, 222.59149169921875]",0.6698283722554355,1,1,0,0.5,40,3,0.9302325581395349,0.5633802816901409
RetinaNet,Cars236,0.7816354632377625,"[224.7100372314453, 109.92159271240234, 245.84288024902344, 115.03887176513672]",0.30809873190477616,-1,0,1,0.5,40,4,0.9090909090909091,0.5633802816901409
RetinaNet,Cars106,0.7809635996818542,"[229.88526916503906, 200.07791137695312, 275.9267578125, 210.96775817871094]",0.4036914314780363,-1,0,1,0.5,40,5,0.8888888888888888,0.5633802816901409
RetinaNet,Cars370,0.7758046388626099,"[283.782470703125, 246.53160095214844, 420.5754699707031, 280.0622863769531]",0.7778075690520143,0,1,0,0.5,41,5,0.8913043478260869,0.5774647887323944
RetinaNet,Cars96,0.7522836923599243,"[139.08543395996094, 127.21755981445312, 239.56297302246094, 150.06248474121094]",0.5274360838024329,0,1,0,0.5,42,5,0.8936170212765957,0.5915492957746479
RetinaNet,Cars14,0.7479349970817566,"[135.1772918701172, 117.9376449584961, 282.6373291015625, 155.77285766601562]",0.6216300820102337,0,1,0,0.5,43,5,0.8958333333333334,0.6056338028169014
RetinaNet,Cars203,0.7440499663352966,"[125.8652114868164, 119.2779769897461, 276.8905944824219, 153.08865356445312]",0.5831957660655441,0,1,0,0.5,44,5,0.8979591836734694,0.6197183098591549
RetinaNet,Cars12,0.692543625831604,"[119.16291809082031, 82.21822357177734, 272.11724853515625, 116.67524719238281]",0.9365961974309948,0,1,0,0.5,45,5,0.9,0.6338028169014085
RetinaNet,Cars80,0.6899861693382263,"[169.33935546875, 31.840085983276367, 208.6825714111328, 47.881874084472656]",0.0,-1,0,1,0.5,45,6,0.8823529411764706,0.6338028169014085
RetinaNet,Cars225,0.6842496991157532,"[200.7203826904297, 164.265625, 391.5918273925781, 213.74603271484375]",0.8315646405532414,0,1,0,0.5,46,6,0.8846153846153846,0.647887323943662
RetinaNet,Cars53,0.6732582449913025,"[151.8999481201172, 189.9276885986328, 252.28131103515625, 211.27444458007812]",0.7229475233577067,0,1,0,0.5,47,6,0.8867924528301887,0.6619718309859155
RetinaNet,Cars17,0.6642774343490601,"[202.40145874023438, 13.971273422241211, 249.32638549804688, 25.914474487304688]",0.0,-1,0,1,0.5,47,7,0.8703703703703703,0.6619718309859155
RetinaNet,Cars128,0.6598798632621765,"[170.03924560546875, 68.01595306396484, 310.89617919921875, 130.32249450683594]",0.0,-1,0,1,0.5,47,8,0.8545454545454545,0.6619718309859155
RetinaNet,Cars274,0.5952802300453186,"[349.64739990234375, 53.130035400390625, 369.7735900878906, 59.97901916503906]",0.0,-1,0,1,0.5,47,9,0.8392857142857143,0.6619718309859155
RetinaNet,Cars277,0.5834125876426697,"[289.6973876953125, 219.12298583984375, 307.8187255859375, 225.0262451171875]",0.49918872234627953,-1,0,1,0.5,47,10,0.8245614035087719,0.6619718309859155
RetinaNet,Cars80,0.5799616575241089,"[94.44537353515625, 149.83349609375, 275.1698303222656, 190.4162139892578]",0.8349608267696431,0,1,0,0.5,48,10,0.8275862068965517,0.676056338028169
RetinaNet,Cars416,0.5768102407455444,"[153.91961669921875, 204.6962127685547, 230.1801300048828, 220.21224975585938]",0.7454182848979177,0,1,0,0.5,49,10,0.8305084745762712,0.6901408450704225
RetinaNet,Cars282,0.5711405873298645,"[50.831172943115234, 145.26913452148438, 324.79693603515625, 200.2186737060547]",0.8837277901608487,0,1,0,0.5,50,10,0.8333333333333334,0.704225352112676
RetinaNet,Cars102,0.5711405873298645,"[50.831172943115234, 145.26913452148438, 324.79693603515625, 200.2186737060547]",0.8842660695037291,0,1,0,0.5,51,10,0.8360655737704918,0.7183098591549296
RetinaNet,Cars196,0.5703660249710083,"[106.52849578857422, 130.0399169921875, 142.68446350097656, 140.8082275390625]",0.5131658701862803,0,1,0,0.5,52,10,0.8387096774193549,0.7323943661971831
RetinaNet,Cars126,0.541389524936676,"[144.9000244140625, 101.15851593017578, 292.0454406738281, 159.21450805664062]",0.0,-1,0,1,0.5,52,11,0.8253968253968254,0.7323943661971831
RetinaNet,Cars426,0.5296804308891296,"[148.1514892578125, 207.29315185546875, 279.5577392578125, 234.87442016601562]",0.8452311191541045,0,1,0,0.5,53,11,0.828125,0.7464788732394366
RetinaNet,Cars277,0.5223732590675354,"[371.1716613769531, 211.2911834716797, 387.41912841796875, 216.97206115722656]",0.7498689935380417,3,1,0,0.5,54,11,0.8307692307692308,0.7605633802816901
RetinaNet,Cars345,0.5015105605125427,"[81.15106201171875, 164.1772003173828, 104.53241729736328, 171.08993530273438]",0.0,-1,0,1,0.5,54,12,0.8181818181818182,0.7605633802816901
RetinaNet,Cars43,0.4864637553691864,"[151.73159790039062, 124.55060577392578, 313.4166259765625, 161.90208435058594]",0.6551153047147916,0,1,0,0.5,55,12,0.8208955223880597,0.7746478873239436
RetinaNet,Cars70,0.47296983003616333,"[41.72649383544922, 115.11688232421875, 57.35517883300781, 122.06483459472656]",0.0,-1,0,1,0.5,55,13,0.8088235294117647,0.7746478873239436
RetinaNet,Cars426,0.47213131189346313,"[9.247381210327148, 111.9096450805664, 40.01938247680664, 118.85357666015625]",0.0,-1,0,1,0.5,55,14,0.7971014492753623,0.7746478873239436
RetinaNet,Cars113,0.46709492802619934,"[191.17881774902344, 10.539230346679688, 231.65032958984375, 20.609512329101562]",0.0,-1,0,1,0.5,55,15,0.7857142857142857,0.7746478873239436
RetinaNet,Cars277,0.46269792318344116,"[46.203392028808594, 217.1078643798828, 74.73765563964844, 224.24290466308594]",0.6756286485426809,0,1,0,0.5,56,15,0.7887323943661971,0.7887323943661971
RetinaNet,Cars349,0.43976476788520813,"[222.2374725341797, 110.8581314086914, 264.6744079589844, 144.9744873046875]",0.0,-1,0,1,0.5,56,16,0.7777777777777778,0.7887323943661971
RetinaNet,Cars203,0.4361228346824646,"[119.89083862304688, 122.31135559082031, 210.77267456054688, 151.6254425048828]",0.0,-1,0,1,0.5,56,17,0.7671232876712328,0.7887323943661971
RetinaNet,Cars128,0.4348319172859192,"[104.7264404296875, 97.1412124633789, 248.0839080810547, 160.70570373535156]",0.0,-1,0,1,0.5,56,18,0.7567567567567568,0.7887323943661971
RetinaNet,Cars7,0.42744964361190796,"[163.78785705566406, 137.3813934326172, 203.8092041015625, 152.87130737304688]",0.6494805738446182,0,1,0,0.5,57,18,0.76,0.8028169014084507
RetinaNet,Cars17,0.42513054609298706,"[298.66455078125, 186.98985290527344, 345.4612731933594, 203.30970764160156]",0.6534250371531436,0,1,0,0.5,58,18,0.7631578947368421,0.8169014084507042
RetinaNet,Cars62,0.4220997989177704,"[153.81114196777344, 117.4200439453125, 239.6036834716797, 154.74856567382812]",0.7182997688570005,0,1,0,0.5,59,18,0.7662337662337663,0.8309859154929577
RetinaNet,Cars183,0.41637539863586426,"[28.930747985839844, 210.65997314453125, 42.83485794067383, 215.05052185058594]",0.0,-1,0,1,0.5,59,19,0.7564102564102564,0.8309859154929577
RetinaNet,Cars126,0.4113019108772278,"[98.10907745361328, 126.1867904663086, 235.3191680908203, 189.9242706298828]",0.0,-1,0,1,0.5,59,20,0.7468354430379747,0.8309859154929577
RetinaNet,Cars64,0.40892916917800903,"[124.5385971069336, 184.9290313720703, 325.791748046875, 223.21665954589844]",0.8421376071407569,0,1,0,0.5,60,20,0.75,0.8450704225352113
RetinaNet,Cars136,0.4025484025478363,"[166.66929626464844, 103.43517303466797, 200.72283935546875, 116.9625244140625]",0.0,-1,0,1,0.5,60,21,0.7407407407407407,0.8450704225352113
RetinaNet,Cars80,0.39241892099380493,"[99.40160369873047, 150.40818786621094, 190.5269317626953, 183.43734741210938]",0.0,-1,0,1,0.5,60,22,0.7317073170731707,0.8450704225352113
RetinaNet,Cars260,0.38354283571243286,"[316.5442810058594, 92.60993957519531, 333.98394775390625, 103.99483489990234]",0.0,-1,0,1,0.5,60,23,0.7228915662650602,0.8450704225352113
RetinaNet,Cars345,0.3752541244029999,"[84.44927215576172, 96.57728576660156, 123.82766723632812, 119.75142669677734]",0.0,-1,0,1,0.5,60,24,0.7142857142857143,0.8450704225352113
RetinaNet,Cars277,0.3696257770061493,"[222.55918884277344, 217.44662475585938, 237.22909545898438, 222.3047637939453]",0.0,-1,0,1,0.5,60,25,0.7058823529411765,0.8450704225352113
RetinaNet,Cars247,0.36904004216194153,"[195.4381103515625, 21.090965270996094, 299.985595703125, 67.57228088378906]",0.23015556801884182,-1,0,1,0.5,60,26,0.6976744186046512,0.8450704225352113
RetinaNet,Cars416,0.3619202673435211,"[189.28709411621094, 203.65313720703125, 231.82675170898438, 219.46044921875]",0.0,-1,0,1,0.5,60,27,0.6896551724137931,0.8450704225352113
RetinaNet,Cars260,0.3503393232822418,"[11.892175674438477, 197.4663848876953, 84.30130767822266, 233.95037841796875]",0.0,-1,0,1,0.5,60,28,0.6818181818181818,0.8450704225352113
RetinaNet,Cars304,0.34737715125083923,"[64.53524017333984, 39.94302749633789, 324.7633056640625, 100.37298583984375]",0.0,-1,0,1,0.5,60,29,0.6741573033707865,0.8450704225352113
RetinaNet,Cars80,0.343113511800766,"[170.1478271484375, 151.99380493164062, 272.8463439941406, 181.32676696777344]",0.0,-1,0,1,0.5,60,30,0.6666666666666666,0.8450704225352113
RetinaNet,Cars289,0.3386154770851135,"[156.97093200683594, 139.0608367919922, 265.6826477050781, 166.2278594970703]",0.7042326828324684,0,1,0,0.5,61,30,0.6703296703296703,0.8591549295774648
RetinaNet,Cars182,0.33570370078086853,"[157.19500732421875, 138.53981018066406, 250.6533966064453, 156.6641387939453]",0.7429004975065934,0,1,0,0.5,62,30,0.6739130434782609,0.8732394366197183
RetinaNet,Cars198,0.3294568657875061,"[222.3256072998047, 223.7457275390625, 270.3725280761719, 243.57664489746094]",0.0,-1,0,1,0.5,62,31,0.6666666666666666,0.8732394366197183
RetinaNet,Cars14,0.3102029860019684,"[95.10319519042969, 119.80412292480469, 231.45249938964844, 154.53985595703125]",0.0,-1,0,1,0.5,62,32,0.6595744680851063,0.8732394366197183
RetinaNet,Cars247,0.31014251708984375,"[151.43276977539062, 24.057788848876953, 305.22027587890625, 125.9687728881836]",0.6994655000363088,0,1,0,0.5,63,32,0.6631578947368421,0.8873239436619719
RetinaNet,Cars126,0.30446240305900574,"[357.9173278808594, 45.96188735961914, 382.4711608886719, 66.42748260498047]",0.0,-1,0,1,0.5,63,33,0.65625,0.8873239436619719
RetinaNet,Cars281,0.3030230402946472,"[196.3896942138672, 167.90829467773438, 239.25445556640625, 186.47938537597656]",0.0,-1,0,1,0.5,63,34,0.6494845360824743,0.8873239436619719
RetinaNet,Cars0,0.28746795654296875,"[287.9586181640625, 123.97931671142578, 417.6998596191406, 167.65997314453125]",0.0,-1,0,1,0.5,63,35,0.6428571428571429,0.8873239436619719
RetinaNet,Cars96,0.28499388694763184,"[176.926513671875, 127.4563217163086, 259.3164367675781, 151.2858428955078]",0.0,-1,0,1,0.5,63,36,0.6363636363636364,0.8873239436619719
RetinaNet,Cars198,0.26364362239837646,"[168.54795837402344, 224.02928161621094, 213.69183349609375, 244.50123596191406]",0.0,-1,0,1,0.5,63,37,0.63,0.8873239436619719
RetinaNet,Cars70,0.257875919342041,"[262.97210693359375, 19.472515106201172, 285.7109069824219, 40.72077178955078]",0.0,-1,0,1,0.5,63,38,0.6237623762376238,0.8873239436619719
RetinaNet,Cars102,0.25691312551498413,"[37.40497970581055, 149.80206298828125, 58.010704040527344, 161.70651245117188]",0.0,-1,0,1,0.5,63,39,0.6176470588235294,0.8873239436619719
RetinaNet,Cars282,0.25691312551498413,"[37.40497970581055, 149.80206298828125, 58.010704040527344, 161.70651245117188]",0.0,-1,0,1,0.5,63,40,0.6116504854368932,0.8873239436619719
RetinaNet,Cars235,0.2563695013523102,"[199.14849853515625, 143.68344116210938, 244.32748413085938, 162.04136657714844]",0.0,-1,0,1,0.5,63,41,0.6057692307692307,0.8873239436619719
RetinaNet,Cars349,0.2544526755809784,"[87.42304992675781, 225.5087890625, 138.4040985107422, 244.897705078125]",0.0,-1,0,1,0.5,63,42,0.6,0.8873239436619719
RetinaNet,Cars370,0.25311729311943054,"[336.126220703125, 242.89651489257812, 418.8213806152344, 269.732666015625]",0.0,-1,0,1,0.5,63,43,0.5943396226415094,0.8873239436619719
RetinaNet,Cars247,0.2477213591337204,"[159.85205078125, 32.8704719543457, 268.5204162597656, 82.52296447753906]",0.0,-1,0,1,0.5,63,44,0.5887850467289719,0.8873239436619719
RetinaNet,Cars359,0.24662970006465912,"[251.7943572998047, 37.57038116455078, 292.43267822265625, 49.55146789550781]",0.0,-1,0,1,0.5,63,45,0.5833333333333334,0.8873239436619719
RetinaNet,Cars281,0.23919060826301575,"[154.31732177734375, 167.3070526123047, 194.80465698242188, 186.3638458251953]",0.0,-1,0,1,0.5,63,46,0.5779816513761468,0.8873239436619719
RetinaNet,Cars183,0.23782674968242645,"[28.5794734954834, 212.87298583984375, 43.20534133911133, 217.76461791992188]",0.0,-1,0,1,0.5,63,47,0.5727272727272728,0.8873239436619719
RetinaNet,Cars106,0.237257182598114,"[245.0175323486328, 80.30651092529297, 262.7662048339844, 89.00165557861328]",0.0,-1,0,1,0.5,63,48,0.5675675675675675,0.8873239436619719
RetinaNet,Cars211,0.23605696856975555,"[5.031999588012695, 70.0040512084961, 388.8815002441406, 236.69366455078125]",0.8955893663315554,0,1,0,0.5,64,48,0.5714285714285714,0.9014084507042254
RetinaNet,Cars102,0.235127791762352,"[28.94542121887207, 153.5452117919922, 218.08169555664062, 199.99851989746094]",0.0,-1,0,1,0.5,64,49,0.5663716814159292,0.9014084507042254
RetinaNet,Cars282,0.235127791762352,"[28.94542121887207, 153.5452117919922, 218.08169555664062, 199.99851989746094]",0.0,-1,0,1,0.5,64,50,0.5614035087719298,0.9014084507042254
RetinaNet,Cars161,0.22603067755699158,"[17.14666748046875, 16.800615310668945, 178.05661010742188, 46.76390075683594]",0.0,-1,0,1,0.5,64,51,0.5565217391304348,0.9014084507042254
RetinaNet,Cars77,0.2249770611524582,"[323.7698059082031, 3.2194979190826416, 400.0000305175781, 21.98845100402832]",0.0,-1,0,1,0.5,64,52,0.5517241379310345,0.9014084507042254
RetinaNet,Cars161,0.2185630053281784,"[10.440502166748047, 33.97587203979492, 135.23553466796875, 52.732147216796875]",0.0,-1,0,1,0.5,64,53,0.5470085470085471,0.9014084507042254
RetinaNet,Cars102,0.21681715548038483,"[188.83534240722656, 146.18011474609375, 321.3183288574219, 197.11367797851562]",0.0,-1,0,1,0.5,64,54,0.5423728813559322,0.9014084507042254
RetinaNet,Cars282,0.21681715548038483,"[188.83534240722656, 146.18011474609375, 321.3183288574219, 197.11367797851562]",0.0,-1,0,1,0.5,64,55,0.5378151260504201,0.9014084507042254
RetinaNet,Cars183,0.21671344339847565,"[292.1929016113281, 210.802001953125, 305.4427795410156, 215.34780883789062]",0.0,-1,0,1,0.5,64,56,0.5333333333333333,0.9014084507042254
RetinaNet,Cars183,0.21557894349098206,"[290.5108337402344, 212.31678771972656, 305.90350341796875, 217.99362182617188]",0.0,-1,0,1,0.5,64,57,0.5289256198347108,0.9014084507042254
RetinaNet,Cars12,0.21083113551139832,"[127.46206665039062, 84.1214599609375, 203.51991271972656, 109.90988159179688]",0.0,-1,0,1,0.5,64,58,0.5245901639344263,0.9014084507042254
RetinaNet,Cars62,0.20090043544769287,"[319.82037353515625, 108.63502502441406, 365.7978515625, 122.64068603515625]",0.0,-1,0,1,0.5,64,59,0.5203252032520326,0.9014084507042254
RetinaNet,Cars356,0.19884520769119263,"[268.00335693359375, 215.9905242919922, 351.5681457519531, 240.9213409423828]",0.0,-1,0,1,0.5,64,60,0.5161290322580645,0.9014084507042254
RetinaNet,Cars167,0.1962926685810089,"[181.5216827392578, 255.99212646484375, 251.5343780517578, 284.5799560546875]",0.0,-1,0,1,0.5,64,61,0.512,0.9014084507042254
RetinaNet,Cars370,0.19547797739505768,"[347.83160400390625, 234.0978546142578, 360.6292419433594, 241.87359619140625]",0.0,-1,0,1,0.5,64,62,0.5079365079365079,0.9014084507042254
RetinaNet,Cars106,0.19233889877796173,"[105.3737564086914, 88.0790786743164, 121.07743072509766, 92.97074127197266]",0.0,-1,0,1,0.5,64,63,0.5039370078740157,0.9014084507042254
RetinaNet,Cars167,0.19193868339061737,"[252.55169677734375, 257.0275573730469, 323.8779296875, 285.1918640136719]",0.0,-1,0,1,0.5,64,64,0.5,0.9014084507042254
RetinaNet,Cars416,0.18872947990894318,"[153.4463348388672, 206.62252807617188, 200.10736083984375, 222.2080078125]",0.0,-1,0,1,0.5,64,65,0.49612403100775193,0.9014084507042254
RetinaNet,Cars235,0.18863756954669952,"[158.07228088378906, 144.97137451171875, 198.63882446289062, 162.80038452148438]",0.0,-1,0,1,0.5,64,66,0.49230769230769234,0.9014084507042254
RetinaNet,Cars128,0.18853254616260529,"[223.24951171875, 61.905757904052734, 315.5032043457031, 114.61585235595703]",0.0,-1,0,1,0.5,64,67,0.48854961832061067,0.9014084507042254
RetinaNet,Cars416,0.1872309148311615,"[329.9354248046875, 282.0210266113281, 361.22467041015625, 296.1754150390625]",0.0,-1,0,1,0.5,64,68,0.48484848484848486,0.9014084507042254
RetinaNet,Cars359,0.18646463751792908,"[307.9654235839844, 156.37753295898438, 325.61492919921875, 161.9059600830078]",0.0,-1,0,1,0.5,64,69,0.48120300751879697,0.9014084507042254
RetinaNet,Cars211,0.18599793314933777,"[11.664403915405273, 167.293212890625, 241.28848266601562, 233.70143127441406]",0.0,-1,0,1,0.5,64,70,0.47761194029850745,0.9014084507042254
RetinaNet,Cars113,0.18571528792381287,"[171.2065887451172, 140.0369873046875, 293.3168029785156, 187.79476928710938]",0.0,-1,0,1,0.5,64,71,0.4740740740740741,0.9014084507042254
RetinaNet,Cars183,0.1747680902481079,"[29.003738403320312, 208.0445098876953, 42.11884689331055, 211.713623046875]",0.0,-1,0,1,0.5,64,72,0.47058823529411764,0.9014084507042254
RetinaNet,Cars167,0.17208869755268097,"[184.92169189453125, 254.999755859375, 321.6267395019531, 313.22467041015625]",0.0,-1,0,1,0.5,64,73,0.46715328467153283,0.9014084507042254
RetinaNet,Cars83,0.17042750120162964,"[296.06011962890625, 369.7228088378906, 440.12310791015625, 400.89404296875]",0.0,-1,0,1,0.5,64,74,0.463768115942029,0.9014084507042254
RetinaNet,Cars370,0.16770793497562408,"[138.77574157714844, 257.43316650390625, 204.1949005126953, 281.7305603027344]",0.0,-1,0,1,0.5,64,75,0.460431654676259,0.9014084507042254
RetinaNet,Cars304,0.1660270243883133,"[11.270340919494629, 41.439308166503906, 400.0, 178.1449737548828]",0.0,-1,0,1,0.5,64,76,0.45714285714285713,0.9014084507042254
RetinaNet,Cars12,0.16581152379512787,"[328.2872009277344, 105.591064453125, 369.40289306640625, 128.5962371826172]",0.0,-1,0,1,0.5,64,77,0.45390070921985815,0.9014084507042254
RetinaNet,Cars370,0.16059564054012299,"[286.3638610839844, 252.81532287597656, 368.7994689941406, 278.8548278808594]",0.0,-1,0,1,0.5,64,78,0.4507042253521127,0.9014084507042254
RetinaNet,Cars43,0.1603592038154602,"[159.55386352539062, 133.31556701660156, 268.9560241699219, 157.9417266845703]",0.0,-1,0,1,0.5,64,79,0.44755244755244755,0.9014084507042254
RetinaNet,Cars0,0.15858469903469086,"[232.09829711914062, 126.36710357666016, 345.1194763183594, 168.7068634033203]",0.0,-1,0,1,0.5,64,80,0.4444444444444444,0.9014084507042254
RetinaNet,Cars345,0.1574985831975937,"[295.2164306640625, 98.78946685791016, 330.7990417480469, 122.36649322509766]",0.0,-1,0,1,0.5,64,81,0.4413793103448276,0.9014084507042254
RetinaNet,Cars12,0.15492631494998932,"[28.928264617919922, 108.85633087158203, 70.22591400146484, 131.69287109375]",0.0,-1,0,1,0.5,64,82,0.4383561643835616,0.9014084507042254
RetinaNet,Cars17,0.15463750064373016,"[304.9357604980469, 133.15020751953125, 330.7253112792969, 152.38885498046875]",0.0,-1,0,1,0.5,64,83,0.43537414965986393,0.9014084507042254
RetinaNet,Cars96,0.15450403094291687,"[136.30825805664062, 126.32469177246094, 190.13641357421875, 151.042724609375]",0.0,-1,0,1,0.5,64,84,0.43243243243243246,0.9014084507042254
RetinaNet,Cars128,0.15406101942062378,"[220.73574829101562, 91.38883972167969, 303.225830078125, 128.86502075195312]",0.0,-1,0,1,0.5,64,85,0.42953020134228187,0.9014084507042254
RetinaNet,Cars96,0.15391699969768524,"[58.329830169677734, 100.87129974365234, 89.99298858642578, 110.73313903808594]",0.0,-1,0,1,0.5,64,86,0.4266666666666667,0.9014084507042254
RetinaNet,Cars98,0.152934730052948,"[99.79682159423828, 216.2700653076172, 230.21038818359375, 254.3954315185547]",0.0,-1,0,1,0.5,64,87,0.423841059602649,0.9014084507042254
RetinaNet,Cars64,0.15163680911064148,"[143.877197265625, 194.53199768066406, 288.7073669433594, 227.81675720214844]",0.0,-1,0,1,0.5,64,88,0.42105263157894735,0.9014084507042254
RetinaNet,Cars106,0.15162423253059387,"[171.32440185546875, 212.55580139160156, 185.020263671875, 222.0443878173828]",0.19483413571293565,-1,0,1,0.5,64,89,0.41830065359477125,0.9014084507042254
RetinaNet,Cars77,0.1513071358203888,"[232.7922821044922, 160.51043701171875, 279.3206481933594, 180.5647430419922]",0.0,-1,0,1,0.5,64,90,0.4155844155844156,0.9014084507042254
RetinaNet,Cars182,0.15014739334583282,"[219.78834533691406, 139.1055145263672, 252.79652404785156, 157.66732788085938]",0.0,-1,0,1,0.5,64,91,0.4129032258064516,0.9014084507042254
